name,cost,description,image,code,rating,availability
GALLINA BLANCA sopa de ave con fideos sobre 76GRS, 0.64,Sopa de Ave con Fideos,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjI1NzN8aW1hZ2UvcG5nfGg5Ny9oYzkvODgzNDIxOTUwNzc0Mi5wbmd8OGU4NWMyZjY5Zjc1YjdkNjRmN2FmMTQwMmY3YjViMWJkNDRkMjVjNGEyZWQ3Yzg1MDhlNjMyZmZlOGRlMTMzZA.png,161,null,1
HERO confitura melocoton frasco 345 grs, 1.29,Confitura de melocotón,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTcxMTh8aW1hZ2UvcG5nfGgwOC9oMDYvODgzMjc4OTcwODgzMC5wbmd8MTgyYTAzMjAxZGI1YmNkNWY1MDdhY2NlZDkyN2RlN2ZlNjA0MGI5NDRmM2EwZGY5NDkyZTkyYzk4MGJiNjZkMw.png,162,null,1
HERO DIET confitura melocoton frasco 280 grs, 1.47,Confitura de melocotón,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTcwNDF8aW1hZ2UvcG5nfGgyZC9oYmQvODgzMjg5MTEyNTc5MC5wbmd8YTg0NzRiMjNhNmNiYmI4ZGE1ZmUyMDVkYWViZGJmYmJmYjg2NGIxNTg4OTA3M2E5ZDYzMjE5MmI1Y2ZmODY4Mw.png,163,null,1
KNORR doble caldo carne estuche 16PAS, 1.69,Caldo deshidratado sabor carne con un 10% de aceite de oliva virgen extra sobre 20% de materia grasa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTIyODh8aW1hZ2UvcG5nfGhmNi9oYTQvODgzMzYxMDk0MDQ0Ni5wbmd8Zjc3YTA2MGViNTdjYWIzYTZmMmQ0ZGVmMDUwZmE5ZjNjOWMyMzg5YmQ4NDM4NDY5MWVhYTI4ODAyODY3MTU0NQ.png,164,null,1
BUITONI forno di pietra pizza jamon y queso caja 360 gr, 3.05,Pizza de queso y jamón cocido . Comida preparada ultracongelada,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzExNzN8aW1hZ2UvcG5nfGgwNi9oYmYvODgzMzk0OTMwMjgxNC5wbmd8ZDY4MmVjZDUzNjRlOGQ3MDg0OTZmNzA4YTBjZTEzZTlkZDQzY2E4OTlkM2IxYjEyMzc2Mjk5ZDQyNDc2YjAyZg.png,165,null,1
DR OETKER pannini barbacoa pack 2 uds, 2.63,2 Baguettes con salsa barbacoa y carne de ternera,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjQ1NDl8aW1hZ2UvcG5nfGg0NC9oZDMvODgzMzE5NTkzMzcyNi5wbmd8OGM1MjU3Njk1Njk1ZTdkYzg3MTI4ODM0Nzc0ODlmODc5NGRmMDc3NDExOTcyZDMzZDlmMDY1MTE1ZmIwNjk4Zg.png,166,null,1
YBARRA mayonesa ligera TARRO 450GR, 1.15,Salsa de Mesa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTYwNzV8aW1hZ2UvcG5nfGg2MS9oY2UvODgzMjg0NzM4MDUxMC5wbmd8YmYwNDI1Y2M3NDM1NWRmNzg3ODU0ZWVmZmRhOWRlNjlmNzJiMmQyMTVkNmZkZmNlMDc1ZmZlNDkwNDQyNzM2Mg.png,167,null,1
CALVO atun claro en aceite girasol pack de 6 latas x 52 grs, 4.35,Atún claro en aceite de girasol,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTI3MjR8aW1hZ2UvcG5nfGhjYy9oNDYvODgzMjgzMzIyNDczNC5wbmd8Mjc4YWM2N2IyMDZjYmI4MjRjYjU2NmEzMzg2YTczM2RkMWM0OTAwMDVhYWQ4ZGZiNTM5Y2M2MDFhNzg2NWZiYQ.png,168,null,1
LA ASTURIANA garbanzos y espinacas frasco 400 gr, 1.42,Garbanzos cocidos con espinacas,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTM1NzZ8aW1hZ2UvcG5nfGhiNi9oZTkvODgzMzY2ODE1MzM3NC5wbmd8ZTQ1NDRiMzhkMDg3ZGJhN2M3N2QyNjM2ZmMzNmY3OGI0MjQyYzk5ZmRmMWM1ODJlMzAxOGM1OGNkOTFhNDgyZA.png,169,null,1
HERO confitura fresa frasco 345 grs, 1.29,Confitura de fresa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTg4NTl8aW1hZ2UvcG5nfGhlNS9oYWQvODgzNDIxODQ1OTE2Ni5wbmd8NDEyNWY2ZmUzOWRhOWQzMmMzN2FkMjliODkzNTUwNWMyZGIxYzU0NWU4NDI2NDZlMjcyNDBiZDY0NTM2ZWQ0Yw.png,170,null,1
CARRETILLA esparrago blanco ext LATA 150GR, 2.35,Espárragos blancos,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTY0OTZ8aW1hZ2UvcG5nfGg0My9oYjAvODgzMzE0ODU1MTE5OC5wbmd8MGRkOWVkZmY5OWI0ZGRhZTRlZDA2N2MzZTA5NmZlNzIyMzUzMjAwNGQ2NjQwNmZmNjg4MDMzYzliM2I4MzlhOA.png,171,null,1
CALVO mejillones en escabeche 8/12 piezas lata 69 grs, 2.13,Mejillones en escabeche de las Rías Gallegas. Tamaño mediano,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTkwNTJ8aW1hZ2UvcG5nfGgzMi9oZGIvODgzMzU1MzcyNzUxOC5wbmd8ZDU4ZGRkMGMwYmVlYWMwYjg1OTJlNzkzZTJlYTZhYTUwYTA0OGIxOTdjYjY0ZWZhMGY5YjEzZDFmMWJjNDVlZA.png,172,null,1
CASA TARRADELLAS pizza refrigerada barbacoa envase 400g, 2.64,Pizza Fresca Barbacoa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzA3MzB8aW1hZ2UvcG5nfGhjZC9oNmEvODgzMjkyMDQ4NTkxOC5wbmd8MGE1ODE3YmIxNjYxMWUzNzNiZTUyYTc2MTYwMWViYTZiY2VhOWY4ZjUxNGQwYTc3NmY4NWNjNTc5MzFmYzg3Zg.png,173,null,1
BUITONI piccolinis 3 quesos caja 270 gr, 2.85,Minipizza de queso. Comida preparada ultracongelada.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzEwODB8aW1hZ2UvcG5nfGg5YS9oNDcvODgzMzI5NDQ5OTg3MC5wbmd8MzdjMGIyMjU2NDZhZGU0MTM1OTliNTlmNmVkY2ZjMWU1YTg2NDYyMWQ3ZTE0MjdlNGQyZjJjNTBjYzVhMGFiMQ.png,174,null,1
DR OETKER casa di mama pizza proscuito y funghi caja 380 gr, 3.63,Pizza tomate  jamón cocido sabor ahumado y champiñones.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzY2NDB8aW1hZ2UvcG5nfGhiNS9oMWIvODgzMzI3MzUyODM1MC5wbmd8OTRjN2Y3ZjUwZjc3MTVkNTU3YjQxNWNjOGFjMjU2OTQwZDU4ZjUwMWZjZDMyZTY2NjU2ZThlM2E4YmZkMDU0MQ.png,175,null,1
ISABEL filetes de atún con verduritas en salsa 180 g, 2.25,FILETE DE ATÚN CON HORTALIZAS,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjUwNDN8aW1hZ2UvcG5nfGhiZS9oNWIvODgxOTkwNDU0NDc5OC5wbmd8ODY3YjI0ZjQ4NjEzZmYwN2IxYjk2MDdmZDNiY2RiZDE4MjJjODE3Zjg0NzZjMWU3NWM4ZmZmOWY3MWZmNjI1NQ.png,176,null,1
KNORR crema de espárragos sobre 49 gr, 1.4,Crema deshidratada de espárragos,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjExNzl8aW1hZ2UvcG5nfGhmYi9oMTMvODgxOTA2NDUzNzExOC5wbmd8MWVhY2RiZDc0NzdiOTRiMDc3N2JiNDhiYmEyMGZkZDZhODA4YjQyZTIxOTc3MDM0ZjY1MTdlN2QwOWNlNzRkMA.png,177,null,1
ISABEL burguer de atún abrir y listo caja 2 uds, 2.19,BURGUER DE ATÚN,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjI3NDF8aW1hZ2UvcG5nfGhhZi9oY2UvODgzNDIwMTE1NzY2Mi5wbmd8NzBjYWVmZWEzNzVhYjc1ZDRmZDhjNGQ3ODE0YmFiMjZjYTUwODkxZmI1NzM2NWMxZmIzM2NhMmY1NTI5OGIzNw.png,178,null,1
LAY'S patatas fritas xtra sal bolsa 250 gr, 1.64,Patatas fritas extra onduladas,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjA0Nzd8aW1hZ2UvcG5nfGg3My9oN2UvODgyMDU1MjE3MTU1MC5wbmd8ODUxYjA3NzlmYTk1MzVjMmNlNzE0YzQ4NmY5NTlkNGUxOTc1NGVmNDQ5ZWM4MDQ5NGJiMWFjODg4NWM2YmE4Zg.png,179,null,1
CASSA DI MAMMA pizza 4 quesos 395 gr, 3.45,Pizza queso Edam  queso Mozzarella  queso Emmental y queso azul.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjAzOTF8aW1hZ2UvcG5nfGg0Yi9oNWUvODgzNTY0NjA5NTM5MC5wbmd8ZjZiNzk4N2FmZWY1MGVmMGUwNTg0YzcwYTFjOWE4ZGI1Y2ZlNWE0ZGM0ODExOGE5M2Y4NWNiMzIxNWYzNDA4MQ.png,180,null,1
ISABEL mejillones al natural 13/18 uds lata 86 gr, 1.15,MEJILLONES AL NATURAL,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTk2OTJ8aW1hZ2UvcG5nfGhlNC9oMDgvODgzNDIwNTM1MTk2Ni5wbmd8NjMwZTU4OGI3M2IwOGM1Mjk5NmY4Y2M5MjVmNWE5OWQzNDRkZGU3Yzk5NThiYThlMzE4ZTJhY2NhMDEwOTBhNA.png,181,null,1
GALLINA BLANCA sopa de ave con fideos pack 3 sobres 240 GRS, 1.5,Sopa de Ave con Fideos,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjMzNzZ8aW1hZ2UvcG5nfGhjNy9oODMvODgzMzgzNzU2MzkzNC5wbmd8YmI4ODI1YzA4ZGY3MGYxNDFhZWU4NGI4YzJjZGNlMGVjYmQ1MWZmODExMGMwYmQ5Y2NmN2E4OTNlNGU1ZDBlMg.png,182,null,1
YBARRA salsa especial para ensaladillas tarro 450 ml, 1.29,Salsa de Mesa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTU1NTJ8aW1hZ2UvcG5nfGhmYi9oZDUvODgzNDg5NjEwMTQwNi5wbmd8ZGRiYzgxOGE0MTY0NmZiYzI3NzAxYjIzZDZkNDllYTJiNjAzMDU0MWRmOTkzZjM4MGE3Nzg3MTMyOWQ3NmQwOQ.png,183,null,1
ISABEL bonito en aceite de oliva tarro 260 g, 5.93,BONITO DEL NORTE EN ACEITE DE OLIVA,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTk4OTN8aW1hZ2UvcG5nfGg4ZC9oM2EvODgxNzcyODk0NjIwNi5wbmd8MmRjY2YwZDAzYTk2MzA1MjU3YzQzYWJkMzNmNmEzOTI1ZjcwYzEwOTljNzAyMThhNjJmOGYyMDcwOTQ0MzVlYw.png,184,null,1
CARRETILLA espárragos blancos extra calibre grueso 8/12 uds frasco 205 gr, 2.49,Espárragos blancos extra.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8OTcxOHxpbWFnZS9wbmd8aDVmL2gzZS84ODM1Njk5OTMzMjE0LnBuZ3wzMTA2MTAyN2VjYWEzOTNjMjI3NzFkOGQwY2E0MTk2OWEwOTcwMTQwZmE1NzQ5NDE4MDRhNGIwNWVmNWQxMzNj.png,185,null,1
GALLINA BLANCA sopa de cocido con fideos sobre 72 GRS, 0.63,Sopa deshidratada de Cocido,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjY1NTR8aW1hZ2UvcG5nfGg2OS9oYWIvODgxOTU0NzA3ODY4Ni5wbmd8M2Y0ZmMyZmUyNzE3YWExOTkzNDc4NjI0NmY4YjMzNzUyODhiOTkxYzJhODU4NDFkYjlhMTg0MzQ1MjI4NzEyZg.png,186,null,1
BUITONI ravioli de carne al brasato envase 250 gr, 2.69,Pasta fresca al huevo rellena de carne,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTczMjl8aW1hZ2UvcG5nfGhkYi9oNDMvODgzNDIwODQ5NzY5NC5wbmd8OWY1MzE0ZmVmMjYzZDRlM2MzYzU3YjUzYTJhYmRmMjQ1MTYyOTY1NWYxMjM5MDZmYWIxNTYwNGIxOTViZDAyYQ.png,187,null,1
BUITONI ravioli de setas del bosque envase 250 gr, 2.69,Pasta fresca al huevo rellena de setas.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTk2MjR8aW1hZ2UvcG5nfGgzZi9oMDcvODgxNzg4Nzg3MTAwNi5wbmd8MzViNWQxZjY5ZmIzNzBmMDE5ZTJmNGYwNjJkZjNmZmUxYzFjZGQ0Njc1MTg1ODRkOTBhZjc4MzMwN2JmNmE4OQ.png,188,null,1
ISABEL atún en aceite vegetal lata 650 g, 6.69,ATÚN EN ACEITE GIRASOL,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzAxNjR8aW1hZ2UvcG5nfGg3My9oOTgvODgzNTY1MDI4OTY5NC5wbmd8ZjJmYjc4ODY5YjJmZjJmMjZhMTVjOWU3ZDRkYzRlMmQ4NWM0ZTU3YmFmMjI5MmU4YTJmN2U4ODY5MGU3NTc4Mw.png,189,null,1
DR OETKER ristorante pizza prosciuto caja 330 gr, 3.15,Pizza tomate  jamón cocido sabor ahumado y queso.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzE1MjN8aW1hZ2UvcG5nfGhkNS9oYzEvODgxNzg4ODkxOTU4Mi5wbmd8MjI0OGU5MjY1NmIwYTVlN2I2ZDA4NmZiNDM3ZmQyNmJjY2VhMmEzYmE1YjhhMjUxYjE1OGRiNGQ2NGZmM2E2MA.png,190,null,1
DR OETKER ristorante pizza barbacoa caja 350 gr, 3.15,Pizza de ternera  jamón cocido  queso Mozzarella  queso Edam y ketchup especiado,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzQyODZ8aW1hZ2UvcG5nfGhjMS9oMzQvODgyMDExMDc4NjU5MC5wbmd8ZWE3MDBkNTcyMDA4MTIxOThlMDUyMWJjMDNkYjQzZDZmMWQxYzZjMzdmNTk3NzViZjQ4YTlmMmQyZjY5OWU0Yw.png,191,null,1
CALVO atun aceite oliva pack-3 latas 156 g, 2.51,Atún en aceite de oliva,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTE2NTh8aW1hZ2UvcG5nfGg1Yy9oNjIvODgxNjA2MzQxNDMwMi5wbmd8NTFhM2VmZDg2NmYzZjk5NTBkMDhlZjQyMDcxZTBlNTQ4ZDczMjA5YzRlZGNkZGRiMjQxNDE1ZTRiZDQ5NDIxYQ.png,192,null,1
CHEETOS cheetos rizos bolsa 100 gr, 1.0,Producto de aperitivo de maíz horneado con sabor a queso,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjE3NDB8aW1hZ2UvcG5nfGhmNy9oY2UvODgzNTY2MDU0NjA3OC5wbmd8MzExN2IwYWIzYzk1YTAwY2ExNzE4YjAxZDllNjhlODRhNWI3ZTAyZGNiNjg3Mjc4NzVlMDUyYjlhYTFiZGU4NQ.png,193,null,1
GALLINA BLANCA salsa pimienta verde SOBRE 59GRS, 1.41,Salsa deshidratada pimienta verde,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjE4MjN8aW1hZ2UvcG5nfGg3ZS9oNjIvODgzMjgzMjE3NjE1OC5wbmd8NWQ2OWNlZWJhMWViYjFlMjFjYTU4ZDUxMGQyY2UxNzM5YTdmZDVlZWUyNjZmOGU4ZTY4MjIyMTYzODE4ODA4Zg.png,194,null,1
LA ASTURIANA lenteja pardina bolsa 1KG, 2.98,Lenteja Pardina,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTg1MzV8aW1hZ2UvcG5nfGg0My9oYTgvODgzNTQ3NjM1NzE1MC5wbmd8MmE4ZWUzMGJlZWE1OTJlNmQ2ZjM5NWY4M2UwMDQ0MzIzMDA3OWQ1ZTA4ZThiMTkyZTQ2MzM1NGNmOTQ2YjNhZQ.png,195,null,1
ISABEL mejillon en escabeche pack 3 latas x 43 grs, 1.65,MEJILLONES EN SALSA DE ESCABECHE,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTQ4Njh8aW1hZ2UvcG5nfGg1NS9oNTYvODgzNDIzMDUxNzc5MC5wbmd8YmI4NmIyYzc0OGEzZTI0MmIyYWQ0NDkzNTUzM2RmNmI3NWE0Y2RiZDkyYTA5YjkxOWMwNTJiZTNhNzM0YWNmNg.png,196,null,1
GALLINA BLANCA sopa de pollo con fideos sobre 71GRS, 0.64,Sopa de Pollo con Fideos Finos,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjUxNTJ8aW1hZ2UvcG5nfGg5My9oOGMvODgzNDk1NTM0NTk1MC5wbmd8OWQzZjNkYTE5ZGM0ODJkN2YwMjIzMWU4OTEwY2FjNmFhZTNjMjdmNjFhZDBiNGMxNTQ2MzM2ZmZiODQyMWRjNw.png,197,null,1
GALLINA BLANCA tallarines carbonara sobre 144GR, 1.88,Tallarines a la carbonara deshidratados,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjU1Mzd8aW1hZ2UvcG5nfGgyNC9oYmUvODgzNTMzMzAyOTkxOC5wbmd8M2Q4MjIyZTY1ODIyODM1MDhhMWMzNWExZTNjMmNmODkzMmM3YTQ2M2FjNzEzNTBiMDM0NmE1MDI0Y2I2Yzk3OQ.png,198,null,1
DR OETKER pannini jamón y queso pack 2 uds 250 gr, 2.63,2 Baguettes Jamón y Queso,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjI3NjJ8aW1hZ2UvcG5nfGg2My9oZDUvODgzNDAwODU0NzM1OC5wbmd8OGRhMjA3YjIwNzcyOGZkMGYwM2VkMmI1OWJlNWRjNjNmOWEyMGJhMDc4YjA2ZmRkODFmMzUyNTU2YjA3NzliYQ.png,199,null,1
YBARRA salsa gaucha FRASCO 225ML, 1.0,Salsa de Mesa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTYwNjV8aW1hZ2UvcG5nfGg2YS9oMTcvODgzNDYxMjU5MjY3MC5wbmd8ODg5ODZhMzdiNTI5NDBiZDRhZjQxM2U0YzUyZDJhM2I0ODFlMGQyMGNhY2EyNjQwYTJlOGU0NTk5NzA3OGE0Mw.png,200,null,1
GALLINA BLANCA spaghetti 3 quesos sobre 174GR, 1.88,Spaghetti 3 quesos deshidratados,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjI2NDh8aW1hZ2UvcG5nfGg3Yy9oZGQvODgzMzE5MDE2NjU1OC5wbmd8NGQ0MjgyZjQzOGRjMTAxZTkzM2I4NzlkMjExNTgxZDI3MmE4YTE5NTQzNTc4N2E0YWJhNzExMTc4NGE4OTBhZA.png,201,null,1
RUFFLES patatas fritas onduladas original bolsa 170GR, 1.09,Patatas fritas,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjE2MzR8aW1hZ2UvcG5nfGgwZi9oYjYvODgzMzE2NjkwMTI3OC5wbmd8MzY3MTc5NTQ5YTVlZTZmM2RhMzFmM2M3NTM5M2ZhNzZmMjc4YTRlMjRlODY0NDk4ZmVlNDMwNDZiMDhmNjY1Yw.png,202,null,1
DORITOS doritos tex-mex bolsa 150GR, 1.3,Producto de aperitivo de maíz frito con sabor a queso,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjM5OTR8aW1hZ2UvcG5nfGhiMy9oYzEvODg0Njc3NDkyNzM5MC5wbmd8Yzg3ODQ4YzRjYmYzYmE2ZDBjMDdhMTkxMmE5MzUxZTZkNjI2MTE4Y2VmOWY0ZDJkN2YyZWMzOWVmMDI0MDU1ZA.png,203,null,1
MATUTANO 3d's queso y bacon bolsa 85GRS, 1.11,Producto de aperitivo de maíz frito con sabor a queso y bacon.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjMyMjJ8aW1hZ2UvcG5nfGhiNi9oYWYvODg0Njc3NTQ1MTY3OC5wbmd8YmRhZWE3ZTc0ZDE3NTcwZDcwODhiYmRkYTU4MGU3ZTgyZjIwNTE5ZmQ2MzNjODE5MzZiYTg2OTFiN2QyODQxZA.png,204,null,1
MATUTANO bocabits bolsa 84GRS, 1.11,Producto de aperitivo de trigo frito con sabor a carne.,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjIzMzh8aW1hZ2UvcG5nfGg1MS9oMTIvODgzNTM1NTE4MTA4Ni5wbmd8OTM2YmFlMmE4YWYwYjI4NWJiMmIxZDU5MWZjMjBkNTU1ZTYzMTJmOTQ1ZDY3MjVkN2FlYWRmOGNiZDY4M2I3Zg.png,205,null,1
ISABEL atun en aceite vegetal lata 260 gr, 3.05,ATÚN EN ACEITE VEGETAL,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjY1OTl8aW1hZ2UvcG5nfGhiMi9oNWMvODgzMjg1MDUyNjIzOC5wbmd8OTc4NWM4ZTA3MjZmNzcyNjZmOTA5MTVlYmRlMmM3OGQ3ZGIwNWJjMmE2NjEzODM2MGU3ZDY0MTUyOTg1NzMyNA.png,206,null,1
YBARRA mayonesa s/azucar tarro 450ML, 1.35,Salsa de Mesa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTY0MTd8aW1hZ2UvcG5nfGhmOC9oNmEvODgzNTAzMzU5NTkzNC5wbmd8Zjk5NjM5YTQxNDgwMDAzOTFmNTk2Nzg2NzgzNzNkZjhiYjVlMWI5YTVmOWVkYjgxNTdlNTkyM2YxYTBkYjVhZA.png,207,null,1
HERO DIET confitura fresa frasco 280 grs, 1.47,Confitura de fresa,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTcxMTB8aW1hZ2UvcG5nfGg4OC9oYTEvODgzMjgyNzk4MTg1NC5wbmd8YzRkYzAwOGVkMWZhNWZiMjViYTcxODVlMWQ4MWFjOWExZjIwZjU0ODgyOTJlNDNjZmQ3MTQ0NmM1NzM1MzVmNQ.png,208,null,1
CASA TARRADELLAS pizza refrigerada de atún y bacon envase 405g, 2.64,Pizza Fresca Atún y Bacon,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MzIzNTZ8aW1hZ2UvcG5nfGg1MS9oMGIvODgzMjgyODUwNjE0Mi5wbmd8YTM0NDAwZjNkNDNjYjcxN2JkODg3M2Q5ZjJkMTFlNmVkNWQ5ZjQzNTY5MjVjMTgyZWJhYzFjZTMwZTMzZjIxNw.png,209,null,1
ISABEL mejillones en escabeche 8/12 piezas lata 69 grs, 1.65,MEJILLONES EN SALSA DE ESCABECHE,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjEyNTV8aW1hZ2UvcG5nfGhhYS9oYWQvODgzNDY0NDExNTQ4Ni5wbmd8MmJjYWJhY2RjZDYyM2Q3MDViNjAwZDI0MzYyZTg2MDBhYjAzYWY4MDNhYjcxY2UzYzg3ZTc3ZGUwNGJhNjBiOA.png,210,null,1
RUFFLES patatas fritas onduladas jamón bolsa 170GR, 1.3,Patatas fritas onduladas con sabor a jamón,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MjM1Nzd8aW1hZ2UvcG5nfGhiMS9oNTcvODgzMzE2NjM3Njk5MC5wbmd8ZmY0MzY2MTZmNGRlNWNlZTdiYjMzMzI4ZDY2ZjdkMmNkNDI1NDA3OWVmYWRmN2Q4YzZiMWVhNmE2NWEzNzQzNw.png,211,null,1
CARRETILLA esparrago verd 15/35 FRASCO 195GR, 2.82,Espárragos verdes trigueros,http://res.cloudinary.com/dc8yintyr/image/upload/bWFzdGVyfHJvb3R8MTI0NTl8aW1hZ2UvcG5nfGhlMC9oNWYvODgzMzU1MTYzMDM2Ni5wbmd8OGY5NGIwZmI1YjkyN2IwMTg5YzFjMjA5N2ZlYWMxOWI3ZmE3MjMxNTkwYzY1ZmU5YjNjNjU2MThmZWM0ZWY1YQ.png,212,null,1
